datetime,patients,day_of_week,day_of_week_name,month,is_weekend,holiday,holiday_name,weather,weather_type,weather_severity,hospital capacity,is_capped,is_emergency,emergency_spike,is_outbreak,outbreak_intensity,is_staff_shortage,staff_shortage_impact,scenario_primary,scenario_code,y_patients_t_plus_1,y_patients_t_plus_24,hour,season,week_of_year,shift_period,is_holiday,is_holiday_or_event,event_flag,arrivals,admissions,discharges,transfers,emergency_arrivals,elective_arrivals,waiting_patients,avg_wait_time_minutes,occupancy_rate,bed_occupancy,occupied_beds,available_beds,available_doctors,available_nurses,staff_on_duty,doctor_shortage,nurse_shortage,bed_shortage,appointments_count,or_bookings_count,delayed_discharge_count,department_pressure_score,er_pressure_score,doctors_available,nurses_available,lag_1,lag_24,roll_mean_3,roll_mean_6,roll_mean_24,predicted_patients_next_hour
2025-07-31 09:00:00,151,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,10,0,0,0,0,Normal Operations,0,160,147,9,Summer,31,Morning,0,0,0,33,14,16,1,13,20,6,35,0.693,0.693,151,67,42,96,138,0,0,92,20,3,0,56.16,62.9,42,96,140,148,123.33,105.33,120.38,160
2025-07-31 10:00:00,160,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,11,0,0,0,0,Normal Operations,0,156,153,10,Summer,31,Morning,0,0,0,34,15,14,1,13,21,5,32,0.734,0.734,160,58,42,96,138,0,0,110,20,6,0,57.04,63.88,42,96,151,151,136.0,116.33,120.5,156
2025-07-31 11:00:00,156,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,14,0,0,0,0,Normal Operations,0,155,145,11,Summer,31,Morning,0,0,0,37,16,15,1,14,23,7,38,0.716,0.716,156,62,42,96,138,0,0,102,22,4,1,59.64,66.8,42,96,160,152,150.33,129.0,120.88,155
2025-07-31 12:00:00,155,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,13,0,0,0,0,Normal Operations,0,137,139,12,Summer,31,Morning,0,0,0,36,15,19,1,14,22,7,38,0.711,0.711,155,63,42,96,138,0,0,100,20,6,1,58.86,65.92,42,96,156,152,155.67,139.5,121.04,137
2025-07-31 13:00:00,137,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,1,0,0,0,0,Normal Operations,0,138,135,13,Summer,31,Morning,0,0,0,24,10,16,1,9,15,4,29,0.628,0.628,137,81,42,96,138,0,0,63,24,3,0,50.11,56.12,42,96,155,135,157.0,146.5,121.17,138
2025-07-31 14:00:00,138,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,1,0,0,0,0,Normal Operations,0,139,133,14,Summer,31,Morning,0,0,0,24,10,11,1,9,15,5,32,0.633,0.633,138,80,42,96,138,0,0,65,25,5,0,52.23,58.5,42,96,137,133,149.33,149.83,121.25,139
2025-07-31 15:00:00,139,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,1,0,0,0,0,Normal Operations,0,141,128,15,Summer,31,Evening,0,0,0,24,10,14,1,9,15,5,32,0.638,0.638,139,79,42,96,138,0,0,67,22,5,0,51.76,57.97,42,96,138,131,143.33,149.5,121.46,141
2025-07-31 16:00:00,141,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,129,128,16,Summer,31,Evening,0,0,0,26,11,23,1,10,16,4,29,0.647,0.647,141,77,42,96,138,0,0,72,25,5,1,51.46,57.64,42,96,139,127,138.0,147.5,121.79,129
2025-07-31 17:00:00,129,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,126,126,17,Summer,31,Evening,0,0,0,23,10,22,1,9,14,4,29,0.592,0.592,129,89,42,96,138,0,0,47,5,4,1,43.15,48.33,42,96,141,125,139.33,144.33,122.38,126
2025-07-31 18:00:00,126,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,119,122,18,Summer,31,Evening,0,0,0,22,9,20,1,11,11,6,35,0.58,0.58,126,92,42,96,138,0,0,41,2,3,1,44.9,50.29,42,96,129,128,136.33,139.83,122.54,119
2025-07-31 19:00:00,119,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,127,124,19,Summer,31,Evening,0,0,0,21,9,19,1,10,11,4,29,0.58,0.58,126,92,42,96,138,0,0,33,4,1,1,42.2,47.26,42,96,126,129,132.0,135.0,122.46,127
2025-07-31 20:00:00,127,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,119,123,20,Summer,31,Evening,0,0,0,21,9,22,1,10,11,3,26,0.583,0.583,127,91,42,96,138,0,0,43,6,1,1,41.25,46.2,42,96,119,128,124.67,132.0,122.04,119
2025-07-31 21:00:00,119,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,116,106,21,Summer,31,Evening,0,0,0,21,9,12,1,10,11,4,29,0.58,0.58,126,92,42,96,138,0,0,33,3,3,0,41.95,46.98,42,96,127,119,124.0,130.17,122.0,116
2025-07-31 22:00:00,116,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,113,104,22,Summer,31,Evening,0,0,0,19,8,11,1,9,10,1,21,0.58,0.58,126,92,42,96,138,0,0,30,3,2,0,37.15,41.61,42,96,119,114,121.67,126.83,122.0,113
2025-07-31 23:00:00,113,3,Thursday,7,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,87,112,23,Summer,31,Night,0,0,0,18,8,9,1,9,9,3,26,0.58,0.58,126,92,36,82,118,0,0,27,2,1,0,40.1,44.91,36,82,116,108,120.67,122.67,122.08,87
2025-08-01 00:00:00,87,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,78,60,0,Summer,31,Night,0,0,0,15,6,12,0,6,9,2,24,0.58,0.58,126,92,36,82,118,0,0,0,5,0,0,39.25,43.96,36,82,113,93,116.0,120.0,122.29,78
2025-08-01 01:00:00,78,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,86,62,1,Summer,31,Night,0,0,0,11,5,10,0,4,7,1,21,0.58,0.58,126,92,36,82,118,0,0,0,6,1,0,37.9,42.45,36,82,87,98,105.33,113.5,122.04,86
2025-08-01 02:00:00,86,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,83,62,2,Summer,31,Night,0,0,0,18,8,8,1,7,11,4,29,0.58,0.58,126,92,36,82,118,0,0,0,4,0,0,42.2,47.26,36,82,78,86,92.67,106.67,121.21,83
2025-08-01 03:00:00,83,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,76,58,3,Summer,31,Night,0,0,0,15,6,11,0,6,9,4,29,0.58,0.58,126,92,36,82,118,0,0,0,2,1,0,41.7,46.7,36,82,86,85,83.67,99.83,121.21,76
2025-08-01 04:00:00,76,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,85,53,4,Summer,31,Night,0,0,0,14,6,6,0,5,9,2,24,0.58,0.58,126,92,36,82,118,0,0,0,3,1,0,38.75,43.4,36,82,83,84,82.33,93.83,121.12,85
2025-08-01 05:00:00,85,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,117,56,5,Summer,31,Night,0,0,0,13,6,8,0,5,8,2,24,0.58,0.58,126,92,36,82,118,0,0,0,4,2,0,39.0,43.68,36,82,76,93,81.67,87.17,120.79,117
2025-08-01 06:00:00,117,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,105,71,6,Summer,31,Night,0,0,0,23,10,13,1,9,14,3,26,0.58,0.58,126,92,36,82,118,0,0,31,3,1,0,40.35,45.19,36,82,85,113,81.33,82.5,120.46,105
2025-08-01 07:00:00,105,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,134,81,7,Summer,31,Morning,0,0,0,17,7,10,1,6,11,4,29,0.58,0.58,126,92,42,96,138,0,0,19,5,5,0,42.45,47.54,42,96,117,117,92.67,87.5,120.62,134
2025-08-01 08:00:00,134,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,8,0,0,0,0,Normal Operations,0,147,96,8,Summer,31,Morning,0,0,0,30,13,12,1,11,19,5,32,0.615,0.615,134,84,42,96,138,0,0,57,19,4,0,49.63,55.59,42,96,105,140,102.33,92.0,120.12,147
2025-08-01 09:00:00,147,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,12,0,0,0,0,Normal Operations,0,153,104,9,Summer,31,Morning,0,0,0,34,15,16,1,13,21,6,35,0.674,0.674,147,71,42,96,138,0,0,84,23,5,0,55.81,62.51,42,96,134,151,118.67,100.0,119.88,153
2025-08-01 10:00:00,153,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,12,0,0,0,0,Normal Operations,0,145,111,10,Summer,31,Morning,0,0,0,35,15,18,1,13,22,7,38,0.702,0.702,153,65,42,96,138,0,0,96,17,4,1,57.56,64.47,42,96,147,160,128.67,110.67,119.71,145
2025-08-01 11:00:00,145,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,14,0,0,0,0,Normal Operations,0,139,103,11,Summer,31,Morning,0,0,0,37,16,18,1,14,23,5,32,0.665,0.665,145,73,42,96,138,0,0,80,24,5,0,53.91,60.38,42,96,153,156,144.67,123.5,119.42,139
2025-08-01 12:00:00,139,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,11,0,0,0,0,Normal Operations,0,135,110,12,Summer,31,Morning,0,0,0,33,14,13,1,13,20,7,38,0.638,0.638,139,79,42,96,138,0,0,67,17,4,1,53.71,60.16,42,96,145,155,148.33,133.5,118.96,135
2025-08-01 13:00:00,135,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,133,86,13,Summer,31,Morning,0,0,0,24,10,13,1,9,15,4,29,0.619,0.619,135,83,42,96,138,0,0,59,16,6,0,47.56,53.27,42,96,139,137,145.67,137.17,118.29,133
2025-08-01 14:00:00,133,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,128,97,14,Summer,31,Morning,0,0,0,21,9,14,1,8,13,5,32,0.61,0.61,133,85,42,96,138,0,0,55,22,4,0,50.11,56.12,42,96,135,138,139.67,142.17,118.21,128
2025-08-01 15:00:00,128,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,5,0,0,0,0,Normal Operations,0,128,95,15,Summer,31,Evening,0,0,0,27,12,13,1,10,17,7,38,0.587,0.587,128,90,42,96,138,0,0,45,22,3,1,51.93,58.16,42,96,133,139,135.67,142.0,118.0,128
2025-08-01 16:00:00,128,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,3,0,0,0,0,Normal Operations,0,126,95,16,Summer,31,Evening,0,0,0,25,11,21,1,10,15,6,35,0.587,0.587,128,90,42,96,138,0,0,45,21,5,1,50.08,56.09,42,96,128,141,132.0,138.83,117.54,126
2025-08-01 17:00:00,126,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,122,83,17,Summer,31,Evening,0,0,0,22,9,24,1,8,14,4,29,0.58,0.58,126,92,42,96,138,0,0,41,5,6,1,42.45,47.54,42,96,128,129,129.67,134.67,117.0,122
2025-08-01 18:00:00,122,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,1,0,0,0,0,Normal Operations,0,124,93,18,Summer,31,Evening,0,0,0,23,10,19,1,11,12,5,32,0.58,0.58,126,92,42,96,138,0,0,37,6,0,1,44.3,49.62,42,96,126,126,127.33,131.5,116.88,124
2025-08-01 19:00:00,124,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,123,93,19,Summer,31,Evening,0,0,0,21,9,25,1,10,11,5,32,0.58,0.58,126,92,42,96,138,0,0,39,3,1,1,43.55,48.78,42,96,122,119,125.33,128.67,116.71,123
2025-08-01 20:00:00,123,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,106,87,20,Summer,31,Evening,0,0,0,20,9,20,1,10,10,4,29,0.58,0.58,126,92,42,96,138,0,0,38,3,1,1,41.95,46.98,42,96,124,127,124.0,126.83,116.92,106
2025-08-01 21:00:00,106,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,104,65,21,Summer,31,Evening,0,0,0,18,8,11,1,9,9,4,29,0.58,0.58,126,92,42,96,138,0,0,20,1,0,0,41.45,46.42,42,96,123,119,123.0,125.17,116.75,104
2025-08-01 22:00:00,104,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,112,81,22,Summer,31,Evening,0,0,0,18,8,8,1,9,9,3,26,0.58,0.58,126,92,42,96,138,0,0,18,7,1,0,41.35,46.31,42,96,106,116,117.67,121.5,116.21,112
2025-08-01 23:00:00,112,4,Friday,8,0,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,60,81,23,Summer,31,Night,0,0,0,21,9,9,1,10,11,3,26,0.58,0.58,126,92,36,82,118,0,0,26,3,0,0,40.35,45.19,36,82,104,113,111.0,117.5,115.71,60
2025-08-02 00:00:00,60,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,62,57,0,Summer,31,Night,0,0,0,10,3,6,0,4,6,3,26,0.58,0.58,126,92,36,82,118,0,0,0,4,2,0,40.6,45.47,36,82,112,87,107.33,115.17,115.67,62
2025-08-02 01:00:00,62,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,62,58,1,Summer,31,Night,0,0,0,11,4,6,0,4,7,2,24,0.58,0.58,126,92,36,82,118,0,0,0,1,1,0,38.25,42.84,36,82,60,78,92.0,104.83,114.54,62
2025-08-02 02:00:00,62,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,58,52,2,Summer,31,Night,0,0,0,11,4,7,0,4,7,3,26,0.58,0.58,126,92,36,82,118,0,0,0,6,0,0,41.1,46.03,36,82,62,86,78.0,94.5,113.88,58
2025-08-02 03:00:00,58,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,53,44,3,Summer,31,Night,0,0,0,6,3,6,0,2,4,0,18,0.58,0.58,126,92,36,82,118,0,0,0,3,2,0,35.55,39.82,36,82,62,83,61.33,84.33,112.88,53
2025-08-02 04:00:00,53,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,56,51,4,Summer,31,Night,0,0,0,11,4,3,0,4,7,0,18,0.58,0.58,126,92,36,82,118,0,0,0,7,0,0,36.55,40.94,36,82,58,76,60.67,76.33,111.83,56
2025-08-02 05:00:00,56,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,71,54,5,Summer,31,Night,0,0,0,13,4,6,0,5,8,2,24,0.58,0.58,126,92,36,82,118,0,0,0,6,1,0,39.5,44.24,36,82,53,85,57.67,67.83,110.88,71
2025-08-02 06:00:00,71,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,81,75,6,Summer,31,Night,0,0,0,10,3,7,0,4,6,1,21,0.58,0.58,126,92,36,82,118,0,0,0,6,1,0,37.9,42.45,36,82,56,117,55.67,58.5,109.67,81
2025-08-02 07:00:00,81,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,96,76,7,Summer,31,Morning,0,0,0,17,6,9,0,6,11,1,21,0.58,0.58,126,92,42,96,138,0,0,0,5,2,0,37.65,42.17,42,96,71,105,60.0,60.33,107.75,96
2025-08-02 08:00:00,96,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,3,0,0,0,0,Normal Operations,0,104,88,8,Summer,31,Morning,0,0,0,23,8,10,1,9,14,4,29,0.58,0.58,126,92,42,96,138,0,0,9,1,1,0,41.45,46.42,42,96,81,134,69.33,63.5,106.75,104
2025-08-02 09:00:00,104,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,5,0,0,0,0,Normal Operations,0,111,96,9,Summer,31,Morning,0,0,0,25,8,7,1,10,15,4,29,0.58,0.58,126,92,42,96,138,0,0,18,6,0,0,42.7,47.82,42,96,96,147,82.67,69.17,105.17,111
2025-08-02 10:00:00,111,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,103,105,10,Summer,31,Morning,0,0,0,21,7,10,1,8,13,4,29,0.58,0.58,126,92,42,96,138,0,0,25,5,0,0,42.45,47.54,42,96,104,153,93.67,76.83,103.38,103
2025-08-02 11:00:00,103,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,5,0,0,0,0,Normal Operations,0,110,105,11,Summer,31,Morning,0,0,0,24,8,12,1,9,15,6,35,0.58,0.58,126,92,42,96,138,0,0,17,4,2,0,45.4,50.85,42,96,111,145,103.67,86.5,101.62,110
2025-08-02 12:00:00,110,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,10,0,0,0,0,Normal Operations,0,86,103,12,Summer,31,Morning,0,0,0,29,10,11,1,11,18,6,35,0.58,0.58,126,92,42,96,138,0,0,24,1,0,0,44.65,50.01,42,96,103,139,106.0,94.33,99.88,86
2025-08-02 13:00:00,86,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,97,97,13,Summer,31,Morning,0,0,0,16,5,8,0,6,10,3,26,0.58,0.58,126,92,42,96,138,0,0,0,6,1,0,41.1,46.03,42,96,110,135,108.0,100.83,98.67,97
2025-08-02 14:00:00,97,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,4,0,0,0,0,Normal Operations,0,95,93,14,Summer,31,Morning,0,0,0,22,7,10,1,8,14,7,38,0.58,0.58,126,92,42,96,138,0,0,10,5,1,1,47.25,52.92,42,96,86,133,99.67,101.67,96.62,95
2025-08-02 15:00:00,95,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,95,98,15,Summer,31,Evening,0,0,0,15,5,7,0,6,9,3,26,0.58,0.58,126,92,42,96,138,0,0,8,6,0,0,41.1,46.03,42,96,97,128,97.67,101.83,95.12,95
2025-08-02 16:00:00,95,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,83,89,16,Summer,31,Evening,0,0,0,20,7,17,1,8,12,3,26,0.58,0.58,126,92,42,96,138,0,0,8,2,0,1,40.1,44.91,42,96,95,128,92.67,100.33,93.75,83
2025-08-02 17:00:00,83,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,93,90,17,Summer,31,Evening,0,0,0,16,5,12,0,6,10,2,24,0.58,0.58,126,92,42,96,138,0,0,0,4,3,0,39.0,43.68,42,96,95,126,95.67,97.67,92.38,93
2025-08-02 18:00:00,93,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,93,89,18,Summer,31,Evening,0,0,0,19,6,18,0,9,10,4,29,0.58,0.58,126,92,42,96,138,0,0,6,3,0,1,41.95,46.98,42,96,83,122,91.0,94.33,90.58,93
2025-08-02 19:00:00,93,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,87,76,19,Summer,31,Evening,0,0,0,19,6,19,0,9,10,3,26,0.58,0.58,126,92,42,96,138,0,0,6,7,0,1,41.35,46.31,42,96,93,124,90.33,91.5,89.38,87
2025-08-02 20:00:00,87,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,65,85,20,Summer,31,Evening,0,0,0,14,5,13,0,7,7,3,26,0.58,0.58,126,92,42,96,138,0,0,0,5,2,1,40.85,45.75,42,96,93,123,89.67,92.67,88.08,65
2025-08-02 21:00:00,65,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,81,70,21,Summer,31,Evening,0,0,0,13,4,5,0,6,7,2,24,0.58,0.58,126,92,42,96,138,0,0,0,6,0,0,39.5,44.24,42,96,87,106,91.0,91.0,86.58,81
2025-08-02 22:00:00,81,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,81,74,22,Summer,31,Evening,0,0,0,12,4,9,0,6,6,1,21,0.58,0.58,126,92,42,96,138,0,0,0,2,2,0,36.9,41.33,42,96,65,104,81.67,86.0,84.88,81
2025-08-02 23:00:00,81,5,Saturday,8,1,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,57,75,23,Summer,31,Night,0,0,0,18,6,9,0,9,9,3,26,0.58,0.58,126,92,36,82,118,0,0,0,2,0,0,40.1,44.91,36,82,81,112,77.67,83.67,83.92,57
2025-08-03 00:00:00,57,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,58,80,0,Summer,31,Night,0,0,0,10,3,4,0,4,6,1,21,0.58,0.58,126,92,36,82,118,0,0,0,5,0,0,37.65,42.17,36,82,81,60,75.67,83.33,82.62,58
2025-08-03 01:00:00,58,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,52,75,1,Summer,31,Night,0,0,0,11,4,6,0,4,7,4,29,0.58,0.58,126,92,36,82,118,0,0,0,3,0,0,41.95,46.98,36,82,57,62,73.0,77.33,82.5,52
2025-08-03 02:00:00,52,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,44,74,2,Summer,31,Night,0,0,0,10,3,8,0,4,6,2,24,0.58,0.58,126,92,36,82,118,0,0,0,5,0,0,39.25,43.96,36,82,58,62,65.33,71.5,82.33,44
2025-08-03 03:00:00,44,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,51,73,3,Summer,31,Night,0,0,0,6,3,5,0,2,4,1,21,0.58,0.58,126,92,36,82,118,0,0,0,4,1,0,37.4,41.89,36,82,52,58,55.67,65.67,81.92,51
2025-08-03 04:00:00,51,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,54,79,4,Summer,31,Night,0,0,0,12,4,11,0,5,7,3,26,0.58,0.58,126,92,36,82,118,0,0,0,2,2,0,40.1,44.91,36,82,44,53,51.33,62.17,81.33,54
2025-08-03 05:00:00,54,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,75,77,5,Summer,31,Night,0,0,0,10,3,4,0,4,6,1,21,0.58,0.58,126,92,36,82,118,0,0,0,2,2,0,36.9,41.33,36,82,51,56,49.0,57.17,81.25,75
2025-08-03 06:00:00,75,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,76,102,6,Summer,31,Night,0,0,0,12,4,5,0,5,7,2,24,0.58,0.58,126,92,36,82,118,0,0,0,7,2,0,39.75,44.52,36,82,54,71,49.67,52.67,81.17,76
2025-08-03 07:00:00,76,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,88,94,7,Summer,31,Morning,0,0,0,15,5,9,0,6,9,2,24,0.58,0.58,126,92,42,96,138,0,0,0,4,1,0,39.0,43.68,42,96,75,81,60.0,55.67,81.33,88
2025-08-03 08:00:00,88,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,5,0,0,0,0,Normal Operations,0,96,117,8,Summer,31,Morning,0,0,0,21,7,6,1,8,13,4,29,0.58,0.58,126,92,42,96,138,0,0,1,6,1,0,42.7,47.82,42,96,76,96,68.33,58.67,81.12,96
2025-08-03 09:00:00,96,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,8,0,0,0,0,Normal Operations,0,105,130,9,Summer,31,Morning,0,0,0,24,8,8,1,9,15,4,29,0.58,0.58,126,92,42,96,138,0,0,9,6,1,0,42.7,47.82,42,96,88,104,79.67,64.67,80.79,105
2025-08-03 10:00:00,105,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,9,0,0,0,0,Normal Operations,0,105,142,10,Summer,31,Morning,0,0,0,25,8,14,1,10,15,3,26,0.58,0.58,126,92,42,96,138,0,0,19,2,2,0,40.1,44.91,42,96,96,111,86.67,73.33,80.46,105
2025-08-03 11:00:00,105,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,7,0,0,0,0,Normal Operations,0,103,143,11,Summer,31,Morning,0,0,0,23,8,11,1,9,14,4,29,0.58,0.58,126,92,42,96,138,0,0,19,5,0,0,42.45,47.54,42,96,105,103,96.33,82.33,80.21,103
2025-08-03 12:00:00,103,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,9,0,0,0,0,Normal Operations,0,97,142,12,Summer,31,Morning,0,0,0,25,8,13,1,10,15,4,29,0.58,0.58,126,92,42,96,138,0,0,17,6,2,0,42.7,47.82,42,96,105,110,102.0,90.83,80.29,97
2025-08-03 13:00:00,97,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,1,0,0,0,0,Normal Operations,0,93,130,13,Summer,31,Morning,0,0,0,17,6,9,0,6,11,4,29,0.58,0.58,126,92,42,96,138,0,0,10,3,0,0,41.95,46.98,42,96,103,86,104.33,95.5,80.0,93
2025-08-03 14:00:00,93,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,98,126,14,Summer,31,Morning,0,0,0,15,5,12,0,6,9,2,24,0.58,0.58,126,92,42,96,138,0,0,6,3,1,0,38.75,43.4,42,96,97,97,101.67,99.0,80.46,98
2025-08-03 15:00:00,98,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,3,0,0,0,0,Normal Operations,0,89,126,15,Summer,31,Evening,0,0,0,19,6,6,0,7,12,3,26,0.58,0.58,126,92,42,96,138,0,0,11,4,0,0,40.6,45.47,42,96,93,95,97.67,99.83,80.29,89
2025-08-03 16:00:00,89,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,3,0,0,0,0,Normal Operations,0,90,120,16,Summer,31,Evening,0,0,0,19,6,12,0,7,12,4,29,0.58,0.58,126,92,42,96,138,0,0,2,5,0,1,42.45,47.54,42,96,98,95,96.0,100.17,80.42,90
2025-08-03 17:00:00,90,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,0,0,0,0,0,Normal Operations,0,89,113,17,Summer,31,Evening,0,0,0,12,4,17,0,5,7,2,24,0.58,0.58,126,92,42,96,138,0,0,3,3,2,0,38.75,43.4,42,96,89,83,93.33,97.5,80.17,89
2025-08-03 18:00:00,89,6,Sunday,8,1,0,No Holiday,1,Heat,0,218,0,0,2,0,0,0,0,Normal Operations,0,76,112,18,Summer,31,Evening,0,0,0,18,6,15,0,9,9,3,26,0.58,0.58,126,92,42,96,138,0,0,2,4,1,1,40.6,45.47,42,96,90,93,92.33,95.0,80.46,76
